19,19,0.013769627
18,18,0.009867668
18,19,-0.037330151
19,19,-0.008896351
18,19,-0.013356447
18,20,0.012310505
18,20,0.035354376
18,19,-0.004609823
18,20,-0.048724174
18,20,-0.021334171
17,20,-0.030000448
18,20,-0.010894775
17,21,0.036506176
17,20,0.006028175
18,21,-0.033697605
17,20,-0.048340559
17,21,-0.026884317
17,21,-0.022233963
17,20,0.008339405
17,22,0.017530918
17,21,-0.028454304
17,22,-0.044901133
16,21,-0.050654888
17,22,-0.023852587
16,22,-0.018141508
16,22,0.0048244
16,23,-0.019658566
16,22,-0.068469524
16,23,-0.039918423
16,22,-0.045599222
15,23,-0.037261009
16,22,0.003902674
15,23,-0.004657745
16,23,-0.076173544
16,22,-0.045775414
16,23,-0.050054312
16,22,-0.043146133
15,23,-0.014828086
16,22,-0.001988292
15,22,-0.031691432
15,22,-0.059586883
16,22,-0.040736675
15,22,-0.042871475
16,22,-0.040495992
16,22,0.004615188
16,22,-0.010738015
15,21,-0.042995095
15,21,-0.038620591
16,22,-0.030872345
15,22,-0.053370476
16,21,-0.004215717
16,22,0.011414289
15,21,-0.020042896
16,20,-0.066505551
16,21,-0.026015401
16,20,0.004328609
16,20,-0.035730839
15,20,0.002303004
15,19,0.014137626
15,20,-0.011133909
16,20,-0.053068161
15,20,-0.0282197
16,21,-0.027135611
16,20,-0.04368782
15,20,-0.001880646
16,20,0.020437956
15,20,-0.025440574
15,21,-0.03949213
16,20,-0.03282249
15,20,-0.034019947
16,20,-0.025641739
15,19,-0.004002213
16,20,0.013982773
15,20,-0.024505377
16,19,-0.030840397
15,20,-0.016470671
15,19,-0.033570468
16,19,-0.024828672
15,19,0.001954913
16,19,0.01397723
16,19,-0.033460379
16,19,-0.019560993
15,19,-0.013864696
15,20,-0.028306305
16,19,-0.032297194
16,20,0.006538808
17,19,0.008613884
17,20,-0.033314347
17,20,-0.007507324
17,21,-0.011777043
18,22,-0.04517144
17,21,-0.000618279
18,22,0.001010001
18,22,-0.013895512
19,22,-0.028254747
19,23,-0.018059492
20,24,-0.03532517
19,24,-0.016478002
20,23,0.011337578
19,24,-0.023987889
21,25,-0.017545819
21,25,-0.018273175
22,25,-0.040434241
21,25,-0.001581371
22,26,-3.36766E-05
21,24,-0.031580478
22,26,-0.004337341
23,24,-0.027604789
23,25,-0.018103242
22,23,0.020169348
23,23,-0.002139837
22,22,-0.033475339
23,22,0.006415963
23,22,0.019880831
23,20,0.022426158
23,19,0.016429991
22,19,0.013321728
23,18,0.006581306
22,18,0.012206674
23,16,0.031377465
23,17,0.056507438
23,16,0.042558312
22,14,0.008446097
21,16,0.032314837
22,15,0.008943856
21,16,0.021301091
22,15,0.049394548
21,15,0.044178367
20,15,0.011804342
20,16,0.015334725
20,15,0.020249784
20,15,-0.009498179
20,15,0.027655423
20,16,0.042710364
19,15,0.035407603
19,16,-0.006198525
19,15,0.01403743
18,16,0.011456609
19,16,-0.017168343
18,15,0.020828545
19,16,0.035169244
17,15,0.017191291
18,16,-0.009985387
18,16,0.010211885
17,16,0.006052554
17,16,-0.014750838
17,16,0.009303212
17,16,0.038443208
17,16,0.062710524
16,16,0.002542496
17,16,0.030968189
16,16,0.03987205
16,17,0.020723939
16,17,0.001116633
17,18,0.030601263
16,19,0.019985795
17,18,-0.018257976
16,19,-0.043329358
18,20,-0.021034241
17,21,-0.058060169
17,21,-0.040096998
18,22,-0.007275105
18,23,-0.004746199
18,22,-0.054994464
19,23,-0.027190626
18,24,-0.035267949
19,24,-0.04615432
18,23,0.000812113
20,24,-0.002306342
19,23,-0.047557771
19,23,-0.010752141
20,23,-0.054106772
21,23,-0.015632212
20,23,0.021270156
20,22,0.013222873
20,21,-0.035037279
21,23,0.004674196
21,21,-0.035320044
21,22,-0.005437374
22,22,0.032401443
21,21,-0.002318263
21,21,-0.009973526
22,21,0.006054282
22,21,-0.025632858
22,21,0.00835979
22,20,0.040213943
22,20,0.012433767
22,19,0.003847718
23,19,0.009135365
22,20,-0.012503028
23,19,0.028676987
23,19,0.052927077
23,18,0.010118961
23,18,0.022091746
23,18,0.016331315
23,17,0.005874753
24,18,0.050780594
23,18,0.049435198
23,16,0.013662219
23,17,0.027707875
24,17,0.004165173
24,16,0.03223896
24,16,0.068240643
24,16,0.060289741
23,15,0.018418789
24,16,0.03985703
24,16,0.033002734
24,16,0.013455153
24,16,0.052272081
23,16,0.082544088
24,17,0.021529198
24,17,0.008886218
23,17,0.022904158
24,18,0.001642466
23,19,0.064242244
23,18,0.067221999
24,19,-0.00027597
23,20,0.003429174
24,19,0.006948352
23,20,-0.000688195
24,21,0.061177254
22,20,0.02041316
24,22,0.001422882
23,22,-0.01102531
24,22,-0.021223664
23,22,0.025174379
23,23,0.048048735
23,23,-0.015132427
23,23,-0.023883462
23,24,-0.016691566
24,24,0.002288222
23,23,0.044555545
23,24,-0.007292628
22,23,-0.028038383
23,23,-0.009935737
24,24,-0.021677732
23,24,0.03970933
22,23,0.014463425
23,23,-0.030303717
23,23,-0.008146644
22,23,-0.027962089
23,24,0.026881337
23,22,0.039055467
22,23,-0.029079914
22,22,-0.023667216
22,22,-0.007743597
22,23,0.009489417
22,22,0.033634305
22,22,0.006191134
22,21,-0.020611763
21,22,-0.011487961
22,21,-0.00976932
22,22,0.030673385
22,21,0.030425191
22,21,-0.003325939
22,21,-0.014459968
21,20,-0.009054065
22,20,0.003916621
22,21,0.043297887
22,20,0.020516634
23,20,-0.004700065
22,20,-0.00709939
21,19,-0.00161624
22,20,0.012258768
22,19,0.055736542
23,19,0.024167657
22,19,-0.005755424
22,19,0.014028668
22,19,-0.01038003
22,18,0.026376843
22,18,0.06215179
23,19,0.034476519
22,18,0.007269144
21,18,-0.003037572
22,18,0.005639553
22,18,0.017729044
22,17,0.068606257
22,17,0.049439669
22,17,-0.002771378
22,17,0.015205145
22,17,-0.000750303
22,17,0.047799349
22,17,0.048077345
23,16,0.04477334
22,16,0.035207033
22,16,0.009224892
23,16,0.013151884
22,16,0.038937092
22,16,0.064704657
23,15,0.056643009
22,16,0.062170506
20,15,0.004834175
21,17,-0.032950163
20,17,0.02903676
19,17,0.036951542
19,17,0.026688099
17,18,0.013273239
17,18,-0.031663418
17,19,-0.038796902
15,19,-0.032954931
14,19,-0.023757219
15,20,-0.011356831
14,18,-0.007475376
14,19,-0.009679079
14,19,-0.023733139
14,18,-0.040263891
14,18,-0.026013136
14,18,-0.046126604
14,17,-0.016931534
14,17,-0.003840923
13,17,0.006798506
14,17,0.008309126
14,16,-0.035018682
14,17,-0.025911093
13,15,-0.025902271
14,16,-0.009602785
14,15,-0.034346342
14,15,0.015913963
14,15,0.028376102
13,15,0.014593601
13,14,-0.001020908
14,15,-0.02135849
14,15,-0.012708426
14,15,-0.027812719
13,14,-0.021854401
14,16,0.010616541
14,15,0.018151045
14,15,0.014962912
14,16,-0.003425598
14,15,-0.021070242
15,16,-0.01627326
14,15,-0.015554428
14,16,-0.010608912
15,16,-0.018299341
14,17,0.009305239
15,16,0.021034479
14,17,4.05312E-06
15,16,-0.029624462
14,17,-0.017921925
15,17,-0.026266098
15,17,-0.029168844
15,17,-0.005298376
15,18,0.011574268
15,17,0.030128241
15,18,-0.006260395
16,18,-0.025141239
15,18,0.000473738
16,19,-0.017741203
16,18,0.011666536
15,18,0.035017252
16,19,0.046541452
16,20,-0.003820419
17,19,-0.046827555
17,20,-0.063801765
17,20,-0.053807974
16,20,-0.059492588
17,20,-0.005384445
17,21,-0.001530886
17,21,-0.018060088
18,21,-0.046480775
17,21,-0.017130494
18,21,-0.048597217
17,22,-0.014969349
18,22,0.01911366
17,22,-0.022721767
18,22,-0.052958727
18,22,-0.028932452
19,23,-0.064983964
18,23,-0.028913617
19,23,0.031148314
19,23,-0.029992223
18,24,-0.033318281
19,23,-0.029690742
19,23,-0.056614161
18,23,-0.001510501
19,24,0.027706027
19,23,-0.022640109
18,24,-0.02092731
19,23,-0.014369249
18,23,-0.032607198
19,23,0.012370348
18,23,0.036022425
19,23,-0.028790355
18,23,-0.037487149
18,23,-0.039287686
19,23,-0.056030273
18,22,0.00972414
18,23,0.013335109
19,23,-0.033727288
18,22,-0.015909433
19,23,-0.037153125
18,23,-0.042212963
18,22,-0.011064529
18,23,0.007899165
18,23,-0.054837465
18,22,-0.038050532
19,22,-0.03446269
18,23,-0.050670028
18,22,-0.004045427
18,22,0.016182363
18,22,-0.042521358
18,22,-0.020458281
17,22,-0.04374814
19,22,-0.038827896
17,22,0.000109375
18,23,0.014572859
18,23,-0.039594114
18,22,-0.012590468
18,22,-0.022473156
18,23,-0.047760844
18,22,0.003540277
19,22,0.000446618
19,23,-0.025115907
19,23,-0.02398169
19,23,-0.016000569
18,23,-0.036613107
19,23,0.002443492
19,23,-0.007567108
18,23,-0.033913672
19,24,-0.00986588
19,23,-0.032281816
19,23,-0.027868688
19,24,0.002686024
19,24,-0.021050632
19,23,-0.037869364
20,24,0.000846624
19,24,-0.050692409
20,24,-0.025503039
20,24,0.011270106
19,24,-0.017408669
19,24,-0.02186662
20,24,-0.023193359
20,24,-0.041690409
20,25,0.004291862
20,24,-0.008934826
20,25,-0.03507787
20,24,-0.001508921
20,24,-0.034272164
20,25,-0.025439397
21,25,-0.005671501
20,24,-0.018405646
21,25,-0.004003182
20,25,-0.034750164
20,25,-0.036901213
21,25,-0.005831786
20,25,-0.01226934
21,25,-0.022943638
20,24,0.001407757
21,25,-0.054177603
21,25,-0.021064579
21,24,-0.000612454
21,25,-0.013997911
21,24,-0.002734421
22,24,-0.021187618
21,24,-0.019823421
22,23,-0.017494902
22,23,0.010015711
22,24,0.002670042
23,23,0.008421872
22,22,-0.041583356
23,22,-0.004824646
22,22,0.029226832
23,22,-0.001043305
24,22,0.027044553
23,21,-0.01034262
23,21,-0.005506273
24,21,0.016580746
23,21,0.031290747
24,20,0.026811464
24,20,0.028281892
24,20,-0.006417478
24,20,0.0148283
25,19,0.033186037
24,20,0.017378055
24,19,0.048547134
24,20,-0.00188905
24,19,0.015859455
24,19,0.018462211
23,19,0.037314162
24,19,0.017861605
23,19,0.03051129
24,18,-0.015240476
22,19,0.012126729
23,19,0.030547738
23,19,0.028835237
23,18,0.008050025
22,18,0.045729756
23,18,-0.010667175
21,18,0.015297234
22,18,0.041086853
21,18,0.014211982
22,18,0.005415201
20,18,0.038199127
21,18,-0.003555566
21,17,0.002849311
20,17,0.028108001
20,18,0.028868258
19,17,-0.016407549
19,17,0.030204535
20,17,-7.7486E-05
19,17,-0.009149253
18,17,0.012237132
19,17,0.019662082
18,17,0.018219471
18,16,-0.009284616
17,17,0.024997234
17,16,-0.0123896
18,16,-0.015919149
17,16,0.004560173
16,17,0.025119305
17,15,0.017176926
16,16,-0.01203531
15,15,0.003801823
16,16,0.004784584
16,16,-0.034933507
16,16,-0.015539527
16,17,0.016596913
16,16,0.021315217
16,16,-0.004686117
15,17,-0.017699003
16,17,-0.008242548
16,17,-0.012277603
16,18,-0.032794416
15,17,0.007591546
17,18,0.037354827
16,18,0.024737716
16,18,0.01210022
17,18,0.050792158
16,19,0.023492098
16,18,-0.034117877
16,19,-0.001574755
16,20,-0.01349175
17,19,-0.031839311
16,19,-0.05093962
16,20,-0.015132785
16,20,-0.036722422
16,20,-0.044239163
16,20,-0.032719702
16,21,0.000167698
16,21,-0.03386569
16,20,-0.023454785
16,21,-0.015621483
17,21,-0.037056267
16,22,-0.039432079
17,21,0.000338346
16,22,-0.019738883
16,22,-0.031259462
17,22,0.000900388
16,22,-0.042116672
17,23,-0.055424809
17,22,-0.013195209
17,23,-0.016334102
17,22,-0.028967999
17,23,-0.008329466
17,23,-0.022313785
17,23,-0.060949635
18,23,-0.042064071
17,23,-0.019133642
18,23,-0.014241725
19,23,-0.005276695
18,24,-0.02602718
18,23,-0.053367391
19,24,-0.041269392
18,23,-0.017409831
19,24,-0.031381115
20,24,-0.007711679
19,24,-0.044918656
20,24,-0.0380252
20,24,-0.055707753
19,24,-0.023614943
20,24,-0.013764322
20,24,-0.009004414
21,25,-0.014648438
20,25,-0.005081266
21,24,0.054501742
20,24,0.066576183
21,25,0.043955594
21,25,-0.035474926
22,25,-0.074011266
22,26,-0.05707714
21,25,-0.029888272
21,24,-0.014623523
22,26,-0.050390303
22,25,-0.180070162
23,26,0.020094216
22,25,0.018273294
23,26,-0.010024369
23,26,-0.00609988
23,25,-0.062533319
23,26,-0.09328413
24,26,0.028936267
24,26,-0.01432699
23,26,0.003441393
24,26,-0.045300901
24,26,-0.084451377
24,26,0.055012286
25,27,0.008170009
25,26,0.00845921
24,26,-0.068151295
24,26,-0.064057827
25,27,0.052137136
25,26,-0.00039959
25,26,0.007911921
24,26,-0.083809495
24,26,-0.034981489
25,25,0.049004316
24,26,0.022823811
24,25,0.010489345
25,25,-0.10636127
23,25,0.009601355
23,25,0.045200944
24,24,0.013705492
24,24,0.013333082
23,24,-0.112276196
23,23,-0.007076859
23,23,0.061098099
23,23,0.022444963
22,23,0.039884567
23,22,-0.072937965
22,22,-0.054566979
22,22,0.056615949
21,21,0.037235618
21,20,0.043882489
21,21,0.004398346
21,20,-0.087002039
21,20,-0.02992332
21,20,0.094230533
20,20,0.015184522
19,19,0.030918598
20,19,0.005361438
20,18,-0.047261
19,18,-0.017727017
20,18,0.068443179
19,18,0.059047401
19,17,0.016111314
18,17,-0.002940953
18,17,-0.000373721
19,17,-0.036442101
18,16,0.011336505
18,16,0.054875612
17,16,0.04722935
17,16,0.011138976
18,15,0.028176367
17,16,-0.001009703
16,15,-0.0206936
18,16,0.002841949
17,16,0.053779662
18,16,0.014461517
18,16,0.031184673
18,16,0.024971426
17,17,0.001723409
19,17,-0.041862726
18,17,0.011820555
19,18,0.023758113
20,18,0.037811697
19,18,0.026559472
19,18,0.010426641
20,18,-0.002601743
19,19,-0.054432511
21,20,0.011563838
20,19,0.044765234
21,20,0.044409811
21,20,0.009010434
21,20,-0.007585347
21,20,-0.04757005
22,21,0.015798867
22,21,0.03846091
22,22,0.047398925
22,21,0.00983572
22,22,-0.038699985
22,22,-0.035775602
23,23,0.037335515
23,22,0.038965523
24,23,0.014085233
24,24,-0.020889878
23,23,-0.034757853
24,24,0.018524766
24,24,0.032702148
25,24,0.001702905
24,24,-0.01253736
25,24,-0.031819165
24,25,0.012434304
25,26,0.030211091
25,25,0.017388701
25,26,-0.030551255
25,25,-0.026094019
24,26,0.00180912
24,25,0.02383709
24,26,0.006255686
24,26,-0.0531106
24,27,-0.04171586
23,25,-0.006391823
23,26,0.031149209
23,26,-0.018793404
22,27,-0.063308895
23,26,-0.061655283
23,26,0.015599251
21,26,-0.012120783
22,26,-0.016212046
23,26,-0.050639391
22,26,-0.101540148
23,26,0.014704287
22,26,-0.007010818
22,25,0.002768993
23,27,-0.060146511
22,25,-0.110393345
22,26,0.024665236
23,26,0.004503012
22,25,0.004367232
23,26,-0.04560113
22,25,-0.131526947
23,26,0.009108901
22,25,0.019536138
23,26,-0.02419138
23,25,-0.031138301
22,25,-0.094569206
23,26,0.001652002
22,25,0.025664449
23,25,0.022962213
23,25,-0.011851311
22,25,-0.086389899
23,24,0.003124475
23,25,0.073898792
23,25,0.026352525
23,25,0.025159001
23,25,-0.134675622
23,24,-0.038763642
22,25,0.0411973
23,24,-0.048847914
23,25,-0.004573107
23,24,-0.156344414
23,24,-0.091092706
23,25,0.067577481
23,24,-0.028725386
23,25,0.039007306
23,24,-0.071566105
23,24,-0.113867879
24,24,0.084309936
23,24,-0.00112164
23,24,0.019382238
23,24,-0.033376336
24,24,-0.144005895
23,24,0.100424886
24,23,-0.005412936
23,24,0.061072707
24,24,-0.029175878
23,24,-0.158151984
23,23,0.082450151
24,24,0.024862528
23,24,0.058823109
24,23,-0.000530958
23,24,-0.168964267
23,23,0.033903956
24,23,0.0615381
23,24,0.029639959
23,23,0.030264735
24,23,-0.118531704
23,23,-0.038373709
23,23,0.108340025
24,23,0.003134131
24,23,0.07885623
24,23,-0.080439448
23,23,-0.098600864
23,23,0.143563032
24,23,-0.001395583
23,23,0.099684477
24,22,-0.050536394
23,23,-0.091580153
23,22,0.095580339
24,23,0.020875931
23,22,0.089556098
24,23,0.004516244
24,22,-0.108282208
23,23,0.041885972
24,22,0.037290573
23,22,0.048665047
24,22,0.058228135
24,23,-0.085682034
23,22,-0.00536561
24,22,0.114255786
24,21,0.035496354
24,22,0.075442553
24,22,-0.056558967
24,22,-0.039152861
23,22,0.103447676
24,22,0.054192185
24,21,0.052833319
24,22,0.005597234
24,22,-0.094638348
25,22,0.075494289
24,22,0.078537345
24,21,0.029774427
24,22,0.055624604
25,21,-0.071579337
24,21,0.036377549
24,21,0.071540236
24,22,0.031959653
24,21,0.055529058
24,21,-0.026150167
24,21,-0.01580596
24,21,0.084043443
24,20,0.065929532
24,21,0.035629928
24,21,0.003305435
24,20,-0.012128711
24,21,0.063251495
24,20,0.043011427
23,20,0.058677256
24,20,0.04400897
24,20,-0.008594275
24,20,0.043097138
25,19,0.062155902
24,20,0.054944754
23,19,0.048370659
24,20,0.005565643
24,20,-0.031562954
23,19,0.028551936
24,19,0.061540365
23,19,0.045450032
24,19,-0.009172976
23,19,0.010015637
24,19,0.009076208
24,19,0.040437132
24,18,0.054687232
23,18,0.042754769
23,19,0.004162878
24,18,0.019536749
23,18,0.007181391
24,19,0.037059478
24,18,0.039382257
22,18,0.041073166
24,18,-0.019426323
23,17,0.020972665
23,18,0.050525336
23,18,0.011109706
23,19,0.04170985
22,18,0.01641205
23,18,-0.004279308
22,19,0.0170158
23,19,0.032413885
22,19,0.00350944
22,20,0.041649967
21,19,-0.000353143
22,19,-0.009541243
21,20,0.01218307
22,19,0.012673393
21,20,0.004969254
21,20,0.023749948
21,20,-0.011026859
20,21,-0.003037155
20,20,0.001358956
21,21,0.005451396
20,21,-0.003643289
19,20,0.006439865
20,21,-0.01059857
19,21,-0.015485913
20,21,-0.002180487
19,22,-0.006174624
19,21,-0.016928121
18,22,0.010044798
19,21,-0.032324478
18,22,-0.0162737
19,22,-0.016693674
17,22,-0.006218106
18,23,-0.0223189
18,22,-0.007841222
17,22,-0.032886941
18,23,-0.041908366
17,23,-0.033004842
17,23,-0.015101854
16,23,-0.027418379
16,23,-0.017176226
17,24,-0.047087781
16,23,-0.035927609
16,24,-0.053656891
16,24,-0.02629818
16,24,-0.043170363
15,24,-0.021270663
15,24,-0.040881395
15,24,-0.060005516
15,25,-0.104406625
15,24,-0.052041531
15,24,-0.044069886
14,25,-0.013506472
15,24,-0.066371858
15,25,-0.087251008
14,23,-0.072148561
15,26,-0.201676488
14,24,-0.007938504
15,24,-0.063681483
15,25,-0.087914705
14,24,-0.090932727
15,25,-0.165278554
15,24,-0.222558498
14,24,-0.058362961
15,25,-0.114101529
15,25,-0.152183175
14,24,-0.028056383
15,25,-0.14367485
15,24,-0.233023167
14,25,-0.074924946
15,24,-0.073171139
15,25,-0.134745836
15,25,-0.033914328
15,25,-0.042243481
14,24,-0.116965771
15,24,-0.048817635
15,25,-0.008001804
15,25,-0.082570553
15,25,-0.025872469
15,25,-0.124957387
15,24,-0.288734913
15,25,-0.278192282
15,25,-0.159473419
15,25,-0.030828476
15,25,-0.019618034
16,24,0.027675152
15,25,0.031557083
15,24,-0.045880318
15,26,-0.04978776
16,24,-0.048284769
15,25,-0.056992054
16,25,-0.018104792
15,24,0.006295443
15,25,-0.053565979
15,25,-0.060460567
15,25,-0.058949947
16,25,-0.063848734
15,25,-0.039575696
15,24,0.006601334
16,26,-0.05128336
15,25,-0.074383616
15,25,-0.044127107
15,25,-0.055992723
16,25,-0.035351753
15,26,0.009407163
16,25,-0.067533255
16,25,-0.062732935
15,26,-0.039434314
16,25,-0.065697551
16,24,-0.026723981
16,25,0.016111612
17,25,-0.059039354
17,24,-0.055356622
18,25,-0.024881005
17,24,-0.060836554
19,23,-0.002784133
18,24,0.016195416
19,24,-0.04478097
19,23,-0.016617537
20,24,-0.021965027
19,23,-0.036174655
20,23,0.018287063
21,23,0.009263277
21,23,-0.039119005
21,22,0.011943221
21,23,-0.031373739
21,22,-0.006285071
22,22,0.039084077
22,22,-0.005738378
23,22,-0.016463041
22,21,0.020549417
23,22,-0.034006238
23,20,0.015527248
24,22,0.07191062
24,21,-0.018225193
24,20,0.013364315
24,20,0.010259867
25,20,0.009414434
24,20,0.068610907
25,19,0.014863968
26,20,0.009650111
25,20,0.031243563
25,19,-0.003273368
25,19,0.060598493
24,19,0.044544458
25,19,-0.00592339
25,20,0.027086258
25,19,0.01187861
24,19,0.025698423
24,20,0.058393836
24,18,0.017014027
24,20,-0.006424427
24,19,0.024350286
23,18,0.01061511
24,20,0.043590903
24,19,0.054977655
23,18,-0.005908132
23,19,-0.001616716
23,19,0.021779895
22,19,0.000521779
23,18,0.036859393
22,19,0.068421841
23,19,-0.01546073
22,18,0.002063274
22,19,0.006951809
22,18,0.015785933
22,19,0.038577318
21,18,0.047905445
21,19,-0.01181531
22,18,-0.009486079
21,18,0.016556025
21,18,-0.000315905
21,19,0.044157267
20,17,0.034071326
21,19,-0.000980139
20,18,-0.01307106
20,18,-0.000549793
20,18,0.003424525
20,18,0.01828897
19,18,0.055265188
20,17,-0.00374794
19,18,-0.028969646
20,18,-0.001348019
19,18,0.004461169
19,18,-0.00597918
18,17,0.055227757
19,17,0.023422122
18,17,-0.020681143
19,18,-0.020188808
18,17,-0.00809288
18,18,-0.000601053
18,17,-0.000530601
17,17,0.049324393
17,17,0.002863407
17,17,-0.020748138
17,17,-0.015520096
17,17,-0.011938095
17,16,-0.000504136
16,17,-0.021451712
16,17,0.031921744
16,17,0.017314672
17,17,-0.016971469
16,16,-0.014711022
16,17,-0.008672833
17,17,-0.022754073
16,18,-0.012179017
17,17,0.023237586
16,18,0.042567253
16,17,-0.003771424
17,18,-0.04627037
17,17,-0.009461284
17,18,-0.007285953
17,19,-0.02058506
17,18,0.012144208
16,18,0.038066268
17,19,-0.003440738
17,19,-0.04340148
17,18,-0.021138668
18,19,-0.019343734
17,20,-0.007378578
18,19,0.018972039
18,20,0.032857656
17,20,-0.036699057
18,20,-0.028192282
18,19,-0.013295174
17,20,-0.025142193
18,21,-0.005136132
18,20,0.039560914
18,21,-0.013068318
18,20,-0.037552834
18,21,-0.023130655
18,21,-0.026091456
18,21,-0.017366052
18,21,0.024362564
18,22,0.00238359
19,22,-0.046138525
18,22,-0.026270628
18,21,-0.024604917
19,22,-0.025686026
18,22,0.013208866
19,22,0.008800983
18,22,-0.032006741
20,22,-0.029369235
18,21,-0.021386266
19,22,-0.020193577
19,22,0.026909947
19,21,0.023747206
19,21,-0.044663668
19,21,-0.022663832
19,21,-0.007856607
19,20,-0.022333264
19,21,0.009034872
18,20,0.042199016
19,21,-0.025807023
19,19,-0.022549152
19,20,-0.018453956
19,20,-0.028174162
19,19,0.013718486
19,19,0.043668985
19,20,-0.006765485
18,18,-0.030350327
20,19,0.00306201
19,18,-0.014381647
19,19,-0.002622366
19,18,0.038747191
20,18,0.030460358
18,17,-0.013131618
19,18,-0.003307939
19,18,0.00059557
20,17,-0.012601972
19,17,0.026596189
19,17,0.071799278
19,16,0.002214909
19,16,-0.01306355
19,16,0.021110415
19,17,-0.00094676
19,16,0.005313158
19,16,0.045374036
19,15,0.052539229
19,15,0.015267611
19,15,-0.015355349
18,15,0.00512135
19,15,0.02018404
19,14,-0.000558138
19,15,0.03866446
19,15,0.041486979
19,15,0.023330331
18,15,-0.011026859
19,16,0.015002608
18,15,0.000210643
19,16,0.011794448
19,16,0.026620269
19,16,0.051111937
19,17,0.029030681
19,17,-0.024759293
18,17,-0.000996709
19,17,0.00595808
19,17,-0.008574724
20,18,0.011400938
19,18,0.036693215
19,19,-0.007749081
19,18,-0.021188855
20,19,-0.014547229
19,18,-0.019122601
20,20,0.006471753
19,19,0.061924458
20,20,0.004626393
20,20,-0.029761434
19,20,-0.0286057
19,20,-0.014294505
19,20,-0.00988996
19,20,0.046028972
18,21,0.013987064
18,20,-0.058019042
18,21,-0.014203548
18,20,-0.029992819
17,21,-0.019480228
17,20,0.012194157
16,20,0.021143317
17,21,-0.046554208
16,21,-0.041210294
17,21,-0.033996105
